timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation
2021-01-01 10:00:00,0.197386548728659,0.6097330433324487,0.10679709172292112,0.27657455083490656,0.8451799828084999,0.14612918972896072,0.4552306698539015,0.3433905460072243,0.9896377227119586,0.007115717053122091,0.4007821997235833,0.49656532117259705,0.6453423529771527,0.47303792170449654,0.997405905767017,0.7243795046921804,0.0025873280376644448,0.1472169453004503,0.0019154856608774604,0.026288703514030533,0.18889353419122937,0.9629679939481395,0.9999991209759937,High Risk,0.6990863258315442
2021-01-01 11:00:00,0.17369063942028617,0.9999879371696868,0.0010112837233082577,0.9999702301946994,0.025411775538129427,0.1304710889362519,0.043213580274158885,0.0006028961241188029,0.8679352989675095,0.7631493527808524,0.19745259607775795,0.9285948852354422,0.1918557374042943,0.7245131502836077,0.9950525835862886,0.1526089854813772,0.15676270241861004,0.9999746613490814,0.047839759493578826,0.9424472824276737,0.9235441496793487,0.9922523189747594,0.5207189317125384,High Risk,0.19172284445778331
2021-01-01 12:00:00,0.05121179109356912,0.91755675110396,0.2794018561148973,0.9997786950931893,0.11143600568854405,0.513745661968336,0.936009812834317,0.523023366825657,0.5973514746405653,0.28855086188558177,0.5469289238775099,0.6691210954789308,0.07289762318236806,0.0010642110680739664,0.9338340600090942,0.00802648343587446,0.40668813624745515,0.841655739754615,0.25201296777642335,0.2728824690903747,0.9940914334072667,0.8701942444754056,0.6048818095995243,High Risk,0.9993607492652767
2021-01-01 13:00:00,0.9782626374627414,0.7230492914836714,0.025204215127586044,0.544028092133239,0.6229265174518163,0.44362179781569366,0.20601462582128421,0.0051906094206617785,0.8384292502927942,0.0016075742493323953,0.9621055488727823,0.13258781144086923,0.20753445000965823,0.03759748113583002,0.8145026142274369,0.8789720001470803,2.573533959041135e-06,0.9907506170308941,0.0003548853421172817,0.1761636661340518,0.9999038705974845,0.9948601014693148,0.7723120700907807,High Risk,0.957564636392896
2021-01-01 14:00:00,0.8458358977898242,0.8239887651043413,0.17772303583581975,0.9485557375138386,0.9195519878247982,0.024651851218201556,0.49890836320565785,0.33601497705734135,0.7799537141614433,0.6949488003427925,0.37793353112593225,0.9567536590779254,0.31047532394981797,8.852582242024456e-05,0.9977995508210832,0.01037909322325154,0.26334218591415715,0.33904458710952856,0.000570363043686254,0.7851339225725963,0.9354532708831812,0.9826293602357492,0.9779607776513605,High Risk,0.8271825626029969
2021-01-01 15:00:00,0.001176550383946253,0.1291066365860363,0.5078660386083729,0.9004891597134012,0.8896589546746652,0.37053781064855024,0.46648115405814106,0.3958232971960261,0.15399292821034125,0.5213285971297827,0.917200455147733,0.06525079941050771,0.7822778240280247,0.5890147682568587,0.28721612651168404,0.5923709779387378,0.698204920383209,0.8988747742697756,0.08316429275124537,0.9357243613544947,0.9526107147709385,0.8224566975749967,0.8820284535813105,High Risk,0.9334671732321898
2021-01-01 16:00:00,0.7120009569284355,0.830258809185686,0.009224759821471723,0.9985297919966963,0.5372658575132875,0.00409903071517209,0.527095585833533,0.47189432628025113,0.5352344150932528,0.5304909402938411,0.283949489574375,0.017587244825013185,0.9960046572995869,0.21038842296690483,0.7196693406356364,0.6286938598219193,0.7909222023840935,0.9999335433393646,0.8312143140711199,0.9431851010301059,0.7931850392903991,0.9931183026007956,0.8766716533630156,High Risk,0.9884854441410936
2021-01-01 17:00:00,0.6032634594220284,0.3891608882039951,0.0667343710380976,0.9992336746820021,0.14729320748285965,0.05521199314003207,0.8602471207395502,0.28644177468074994,0.8451339005852395,0.05215696693971697,0.13062352492009904,0.01482587052646252,0.018891209720441317,0.24346212841087989,0.035192070404902166,3.6336396641195334e-08,0.1351894431550548,0.4986932590431707,0.6071520541698743,0.6755027144781902,0.5134002696674521,0.9898617044169163,0.9970198115414065,High Risk,0.0633378120193386
2021-01-01 18:00:00,0.016509826710443678,0.9999807984177285,2.968776804477354e-08,0.23623226712125403,0.1450323525666569,0.018922583961996774,0.17401615266957232,0.22424150996573283,0.04555736916065191,0.7930324877050852,0.9573003337069917,0.9031780139655595,0.27583480603999055,0.0350649980958165,0.8739184612340621,0.3619917929141474,0.019594195943252984,0.9720373131491926,0.36778991815053635,0.6892673148801861,0.19504584323265736,0.9179125758242851,0.3241645694039891,High Risk,0.10933562631264218
2021-01-01 19:00:00,0.0002568782214984004,0.5097353438911658,0.9644768056826988,0.9377039730142251,0.9405084189017738,0.23267751815581883,0.727405349940325,0.6203087025312206,0.7797655923173132,0.2111115181112597,0.6458743670131989,0.0648972544128246,0.1114631338038077,0.0005593703810397081,0.6688660140481739,0.0820285233117173,0.01868943455000146,0.8035093922759124,0.03358133659373904,0.9872468523492856,0.9986028084368137,0.9921978939507505,0.7200616833661075,High Risk,0.8426342449991048
2021-01-01 20:00:00,0.06337139938717452,0.9703101552104356,0.04182130051153403,0.23851507569258754,0.6782113144955235,0.05652042236541373,0.849380500728894,0.009437222910274738,0.8696165963527667,0.8063233283106739,0.20630959027685217,0.003548302714859139,0.6295992242064973,0.9926948225503743,0.35900590048297076,0.14166557032762156,0.9900556794680644,0.8645442757640912,0.8960018821372472,0.000487067674633977,0.9949463650785834,0.3876456103349433,0.10761411859335464,Moderate Risk,0.9124900339825076
2021-01-01 21:00:00,0.13889036644413447,0.7650140268377048,0.002417781370918691,0.10292403741605037,0.01389525601716971,0.45521812770653286,0.0002427706097767933,0.04001784292576968,0.7391708559298605,0.5987952569740329,0.4597602173240528,0.20574724035275685,0.27747425727216796,0.5076352805482784,0.6683722237391903,0.03017140026437116,0.01589549136324304,0.486548467342935,0.5871791259165525,0.7082152612800163,0.5902388043344452,0.999999998598392,0.35686635060265826,High Risk,0.2417608056239954
2021-01-01 22:00:00,0.7865163956542787,0.9916699156818144,0.00010839542260055176,0.9870076769946914,0.6524886278944743,0.3430447951459222,0.9242189739353485,0.013476565371985688,0.9451061409691596,0.06162939762072143,0.41505609853695363,0.09572005263823274,0.06364825618879917,0.000591635907191791,0.05931725127199059,0.0058816992293924415,0.007150836361443079,0.515791019220848,0.7765676829128095,0.49929173651550224,0.9951343904218674,0.9999617804757432,0.9998072667578787,High Risk,0.8967087701143398
2021-01-01 23:00:00,0.0340303321180345,0.9869815501283704,0.06434144153950853,0.42194370950318144,0.39296614339473956,0.11788789957769745,0.26540691454091553,0.43323892286322974,0.998693884660749,0.7996784831901637,0.49648238366728736,0.11909146932302245,0.9616239180586307,0.22331007672659137,0.9699069713201239,0.8269047608098369,0.009827834526331751,0.9228814242804427,0.49845119550720346,0.08065382747497717,0.6897589509412084,0.5739193584112369,0.9459963881316181,Moderate Risk,0.8762682899929014
2021-01-02 00:00:00,0.002818823441408102,0.708293408466493,0.03704925641864192,0.4941066447178386,0.6059336259821257,0.8386861008162477,0.2816076869195751,0.9877854892047262,0.6420866489182756,0.23450119253004453,0.04558182593598666,0.4985114753276061,0.5500722740368115,0.27617827248832216,0.5002635830574804,0.08310410486148825,0.026304198843964146,0.9486645519871388,0.24252425391721386,0.5887966599898307,0.22776864467846203,0.9996194816060275,0.6185831618352532,High Risk,0.13123036112063993
2021-01-02 01:00:00,0.4529894949491424,0.4412495183419713,0.0007919700132994119,0.980595073606432,0.4730472774510433,0.06165182288783881,0.7594966423001669,0.2637658516527591,0.9998885509776473,0.9759736719565917,0.3010963857508185,0.6269838941137217,0.36214209353056925,0.9952940340221684,0.5470100405096844,0.49093740625923,5.3642667076923294e-05,0.20469390659272005,0.6409235573430149,0.09611303547970486,0.7309266579809437,0.9999860199788749,0.9263301822477139,High Risk,0.9999031280476693
2021-01-02 02:00:00,0.7769918764666577,0.9869506599760661,2.8289913235388725e-05,0.9998003791588563,0.6578096200945661,0.33360021011958235,0.7494014321613128,0.06357322636286421,0.9992887737121487,0.9999319495863991,0.05110928440871941,0.9999806647280783,0.5878280840989129,0.3377656165286387,0.7199095849367168,0.0018002302986898954,0.1765540582528003,0.5418774627140687,0.0010743117734045016,0.03842762628522023,0.9995057553240289,0.8311092651969524,0.9997825766120555,High Risk,0.07237520892778809
2021-01-02 03:00:00,0.1038269580453716,0.8634238512777832,0.03007846654533655,0.983702540460737,0.2565734904130104,0.061455710607871576,0.7489078994500489,0.0012544556296774912,0.20693910371778285,0.8142880815962521,0.23387040961208397,0.2439195347801542,0.9437061535136876,0.0002978740630398424,0.9235003590562211,0.11361918623888406,0.17536206623253786,0.9997401424142458,0.668904156682535,0.7808017853393812,0.9557340520920794,0.999981017365641,0.9999455093805261,High Risk,0.7954456824293575
2021-01-02 04:00:00,0.010649905908526677,0.7138134137525369,0.03433729228576338,0.8612407431205445,0.13183524354470455,0.9923650892132787,0.4823403472310315,4.18644268090791e-06,0.9874751596242441,0.9869179663903537,0.8837790507360256,0.9679341410801314,0.6557447077595128,0.16569256070285804,0.9995433483525882,0.48832246170693794,0.7157004514203257,0.9649941711863054,0.03461654918497687,0.058991757325784565,0.00018366912247695384,0.6106691364408585,0.9928994774099419,Moderate Risk,0.19787899912405732
2021-01-02 05:00:00,0.001548851045591177,0.47991748941755746,0.9667529974150952,0.7753892615345002,0.168717590592254,0.020538424187811488,0.596436879726402,0.18222249321061712,0.30445123171608013,0.5877422893886421,0.40153671329108753,0.6310929776943391,0.14283686192588335,0.07465117997302519,0.00506952511346169,0.0003933230347058837,0.5662427548845719,0.8833056809784112,0.01938773752096889,0.9766612182726029,0.5468239548323571,0.9948265397622882,0.9205861162306807,High Risk,0.8383117182879704
2021-01-02 06:00:00,0.8856440832601261,0.9837580257947834,0.040411227268344445,0.819320992902221,0.8026608833931352,0.3493163909008033,0.9686585150384206,0.07271041896345225,0.9685664055343918,0.20664985063485788,0.9924685715427758,0.20861550420749733,0.1335690447877039,0.9619608142312677,0.8310483680380736,0.011133571907164557,0.08782776206130492,0.251158036696059,0.08459675128070729,0.2976138175814064,0.7804138867264327,0.9997046466684038,0.5386684630890985,High Risk,0.9571672438254689
2021-01-02 07:00:00,3.1836370777436446e-06,0.8439631201421564,1.0683357093474e-05,0.027275477636205338,0.2826734488157086,0.040312951212348964,0.007719250079860046,0.14012012775426635,0.04920802508594228,1.7994954540876152e-05,0.8230910449540231,0.08990436642852571,0.9909276133413406,0.9029193843032604,0.16718903082626693,0.6123125275183927,0.010250342482780336,0.9151199079604245,0.058282355610723535,0.05585901606354603,0.29865053856652807,0.05529025496734348,0.8328836883559938,Low Risk,0.7206322481582091
2021-01-02 08:00:00,0.9756170967953814,0.7090755997894814,4.547638588339602e-09,0.3735295326834279,0.2362144062996364,0.3758921384708768,0.8771179466645377,0.26566388056783946,0.9803244314721761,0.09692750231333941,0.8477699948049202,0.27430487474979465,0.0045613004711169405,0.11994667279412381,0.9990378115265948,0.4527480498931678,1.225152180729535e-05,0.975609290200726,0.12479465782596358,0.3806599800699085,0.9151461226946389,0.9834948503354211,0.6435327323512362,High Risk,0.8723148173008823
2021-01-02 09:00:00,0.7364022106777524,0.5806832841740435,0.9937211781077077,0.2697271720729555,0.8694655400971811,0.022762428316611658,0.21608767549757577,0.6001037417513504,0.9671939974031126,0.7844696910643605,0.9991133853223854,0.060723026561264215,0.9819108380723631,0.001604060823045344,0.994459432213072,0.4217690380657996,0.010097453017073705,0.6908273342506321,0.144588345481024,0.7106057795902861,0.21978869119840316,0.9986406056182854,0.17760522490183828,High Risk,0.26747520054567947
2021-01-02 10:00:00,0.8615390839106399,0.9139027193796462,0.0016706555309347463,0.9975705014722211,0.5115779171701037,0.18986697535831787,0.00012774188369381168,0.05873351587728643,0.8208674387005925,0.09980933682497761,0.40979722389939355,0.7762206708194568,0.915018457561057,0.24742580987392593,0.9997056013039093,0.744869133835123,0.02580762433797497,0.9800551632195369,0.7185229059162865,0.6697184587764996,0.9842348086589765,0.9995293347408513,0.8317346667945921,High Risk,0.9999655217803675
2021-01-02 11:00:00,0.2596533534345666,0.4297970138606969,0.03384907826148136,0.2450470802494981,0.9731835363172315,0.9670403992230515,0.0038808269981643138,0.029389717552957953,0.29650378378144626,0.15279854645645882,0.7389109736103437,0.535703310721595,0.9953742293429095,0.5389107012206575,0.9957887548798823,0.28573788798962196,0.42212640693645914,0.6508662931987202,0.07379409429807321,0.10351721632037705,0.9981465264575063,0.6908965570279334,0.1931718607119272,Moderate Risk,0.7706616511993423
2021-01-02 12:00:00,0.49051585088872524,0.6155481417900267,0.0003819890557736738,0.8330511380442271,0.9795818261568086,0.1262278683090887,0.012465317491883643,0.6189314108370166,0.30566007557117536,0.6043746065417088,0.09392118643369121,0.4574585473603743,0.012088804271682402,0.9179527258418781,0.9689661393616713,0.14333831658958093,0.000579834193484756,0.8361826774706193,0.46966471224082784,0.028280021327288733,0.33144793542079,0.9964936283390922,0.7795135625247367,High Risk,0.8855986510490372
2021-01-02 13:00:00,0.008612347524733178,0.9640067570359451,0.0003629721304868943,0.8341658928001014,0.0342216370431013,0.9817308143451308,0.32917528155631626,0.031060434644267408,0.6184909509606525,0.6028046346754525,0.9970039608575931,0.7273025987156286,0.7064633172501438,7.062219746217983e-05,0.33828153565319824,0.007362921853560296,0.0004377721789041712,0.9604557855090485,0.5577212501905092,0.252918716162214,0.9559369576604154,0.9995749314120838,0.8044823983089792,High Risk,0.9031969597223609
2021-01-02 14:00:00,0.5693148439446086,0.6133375068398156,0.004987618166864805,0.835034535097821,0.00040397577244861234,0.9222106197471696,0.0790960017903356,0.3122519974917709,0.3931476313049403,0.6446556846011051,0.4596947874098401,0.9871340877225572,0.14126127790404439,0.12218709105082799,0.7727038276156919,0.49094394856608387,0.9771544010626684,0.20110639739907088,0.48037444532011664,0.4785360818327368,0.37730225180750976,0.998965252899915,0.9762782944006911,High Risk,0.0924481615157193
2021-01-02 15:00:00,0.6284988833413336,0.8939801418629602,0.016644377160919103,0.2663356509276125,0.7417416777167788,0.005692796979490277,0.8516782262784675,2.143624244359241e-07,0.9658964635968319,0.06544972651590031,0.3660045490489851,0.04156727558464605,0.7897344316330376,0.8238451510670028,0.905933458750954,0.9656063899153247,7.647617991427966e-05,0.8651278972935813,0.09801142779145956,0.9369198542211782,0.10125355156579625,0.9958022738096637,0.9591680708880301,High Risk,0.07263285920921327
2021-01-02 16:00:00,0.44879591706288713,0.8552675176485836,4.927734981434332e-09,0.9126369022010683,0.8554632295830743,0.9936413024298387,0.42720063040098827,0.7827511642091471,0.911855831362879,0.1603362129470494,0.0264989206763413,0.00025400602329402354,0.2206983228441294,0.011708600960029698,0.9990184382692489,0.045064590905378135,0.0004894240485351807,0.03900671558426244,0.058858298351212444,0.9147143389268673,0.7446742044478718,0.9909645657761222,0.7705621100664796,High Risk,0.7900429176584675
2021-01-02 17:00:00,0.004195311155440217,0.7589585787526305,0.00013440570945345544,0.2821133675768558,0.4881362761268837,0.00025284316084636573,0.6203897283501045,0.3746488925201295,0.5552697848598845,0.00026155807941429177,0.6162590592290995,0.45597413930973446,0.07237043618699703,0.7917390404471737,0.9989448545547023,0.09687248159585395,0.5568426191406545,0.9035630406166019,0.045411945599772546,0.014673130511608224,0.2074124707336044,0.9971785126145373,0.998942771088103,High Risk,0.8446353094391967
2021-01-02 18:00:00,0.0003717713163104333,0.6951541573772596,0.8196397914319354,0.8946333776607237,0.006140886363089629,0.617169371455445,0.2536162610465605,0.01885685882779908,0.012555157569416168,0.9696800662801077,0.321047940878958,0.8292344661582556,0.7640942900297465,0.23582230533470624,0.9997752645736409,0.19016393999717363,0.021071774244839962,0.9454779929784776,0.489784169190464,0.15362591373752973,0.04157843720894637,0.9863460227095022,0.9281031289558244,High Risk,0.9896991925107096
2021-01-02 19:00:00,0.14602118717462112,0.6264657937145168,0.014956541142624579,0.9772163439386581,0.025539577646048486,0.1988396570703608,0.031242522545568804,0.004644479142342943,0.7687219418860948,0.851302861604221,0.5861808987724949,0.8195037008723115,0.2145510303519783,0.07332575254753991,0.2225799318562604,0.00016320032651104835,0.12764277686948078,0.999958195292575,0.8709667415142044,0.32812538294510074,0.8779653556765228,0.9925688352296901,0.9453848883015324,High Risk,0.9690082231835913
2021-01-02 20:00:00,0.8882257493504921,0.9722354098599538,0.26406094449605677,0.3854185025514374,0.4189751434794981,0.10400021596788077,0.011795977793268363,0.7197843071009652,0.5249477728570539,0.021209381432617688,0.6916443133848147,0.9142504142098051,0.05298368828548032,1.018662364581137e-06,0.15552848986423945,0.2860799740268209,0.06331419600418307,0.903545814584684,0.5613305128676718,0.9815846106986023,0.5392874190664942,0.956265269726429,0.10434550079122029,High Risk,0.1977661481016688
2021-01-02 21:00:00,0.14685525369387975,0.8431017273069096,0.05482560450127046,0.9304444504230956,0.9431816736661276,0.15903944137789908,0.06634514095870218,0.32126123103872284,0.3022517853838796,0.598148016420821,0.3462794029159606,0.6978530652140815,0.30320952718536964,0.5112907405595247,0.9843923238895819,8.098506661034671e-08,0.02908284904449928,0.999999974561488,0.4160699310371468,0.9976020204680394,0.2047332980429603,0.9999999992742825,0.9998782393182319,High Risk,0.9439468642143536
2021-01-02 22:00:00,0.6425380497411455,0.898017350803596,0.2885381371470459,0.9601790394672597,0.8102102962813987,0.0243319434227342,0.4222542510711188,0.17987382794108187,0.9228971167364428,0.9959418538409153,0.9995006966745327,0.571326095982575,0.2165752845657656,0.4508021938870982,0.9802002408212563,0.16600691480899094,0.680613127454471,0.04440134221143217,0.03337425560539679,0.957320078827776,0.37683694180015437,0.9988253641053991,0.7702185907708223,High Risk,0.8005825859552654
2021-01-02 23:00:00,0.4862033964296112,0.911526961706918,3.12830172002395e-08,0.9093459941585024,0.13511111081190472,0.5275030466562104,0.9164527304311407,0.1126185742649211,0.23533915348112527,0.2730136475779062,0.9853875876947639,0.0011928623254031576,0.02679446433246771,0.001093182021491571,0.9645212893869705,0.23792789388672916,0.933563098553054,0.9897622811977633,0.46785044692844385,0.1649914049030617,0.9211378283388945,0.9999997293555752,0.018006969891850886,High Risk,0.681449264298706
2021-01-03 00:00:00,0.90480893112511,0.9998473411827163,7.117921071509388e-13,0.9656647188119584,0.47038308640262616,0.0004332068810493078,0.04765283466775277,0.0003754576109867131,0.9909151987215342,0.09977405237634837,0.9805860811566149,0.5703265958223823,0.8222662295300823,0.0007050711227942206,0.6443882839494698,0.07165001170398945,0.3832497123609402,0.9112008046916568,0.5802861150410479,0.619276005307701,0.00841925908315086,0.9882975530666981,0.9888825548412781,High Risk,0.9941342733337616
2021-01-03 01:00:00,0.6929128376454672,0.4472134469746555,0.8299465329886102,0.9998499289895074,0.9999993625728245,0.0800295946633532,0.043168734282974484,0.26562823888577614,0.04837543680893101,0.7568892392808314,0.0011051902818457044,0.0435693969365824,0.12233951489841215,0.12454671521629554,0.07620750374654826,0.04734654871369025,5.9383146619244205e-06,0.2706073628877881,0.0997553026111683,0.025575817694988748,0.11417996354413382,0.3240259883371664,0.9998407901012543,Moderate Risk,0.952312247887959
2021-01-03 02:00:00,0.0928880915384042,0.8899816175517156,0.0036403025553864814,0.618760920429509,0.3740547021052804,2.0622999860945096e-07,0.8656039942278635,0.8918791465627313,0.5118462466922618,0.020229145495545164,0.901193564456926,0.02106925702284411,0.19176484126836402,0.07579639925821466,0.9960949063813636,0.9586265183421668,0.2158634866060952,0.999394710497978,0.36868924768109546,0.03937646428578193,0.20687839316949544,0.9062771671939372,0.0860122770781326,High Risk,0.9180491836349303
2021-01-03 03:00:00,1.2348454835795693e-05,0.09015660092772067,0.010375282972068066,0.9759502153346239,0.18802030409425272,0.037631556261821415,0.27376435779166575,0.8137396179185858,0.9193343171612148,0.433751475382835,0.9724533012805059,0.049273882949451724,0.7829982695888131,0.045247938138748375,0.6081644890287489,0.04488969390828534,0.9971851086416447,0.9997093828784348,0.5155960879645543,0.6443447731083927,0.0532832651293323,0.999999998759593,0.9214006165978763,High Risk,0.0662268011524221
2021-01-03 04:00:00,0.5801633980221752,0.0041440412330149825,0.17751349858660284,0.9996966910335151,0.7086958452509158,0.8581716402726198,0.020937663087583883,3.2097262074883126e-06,0.9999997724842313,0.6379209417894801,0.9256644190845021,0.8559243737439506,0.8676348496890375,0.16867802293855874,0.997697259858971,9.800057461743662e-06,0.783947333042025,0.9648994842445304,0.6127426635897023,0.897872843344281,0.3092698979760264,0.9984259127131377,0.1783616760885984,High Risk,0.5886522466190269
2021-01-03 05:00:00,0.029491513050181387,0.6233051709138395,0.17443526848930493,0.9194291075413855,0.9790428325162068,0.09844575525504828,0.7380161546496425,0.7461009322984988,0.6125857632874718,0.9260687629428244,0.5972666785769482,0.0008317898259722233,0.0002468654681830677,0.00042734952300734017,0.649876001430136,0.031849590718962505,0.8840791022047536,0.9593557856255206,0.3906115112251519,0.446001974952737,0.9801397447006813,0.9999999999999922,0.7673284974754871,High Risk,0.1674790818839937
2021-01-03 06:00:00,0.2585820320400283,0.48754109789585354,0.022020498671598502,0.9945076997008461,0.44432421755324075,0.9164639159246042,0.9036628638373352,0.019332446549621442,0.20434413289471032,0.7259253341185232,0.36902575990876313,0.984519567586236,0.9999662493946904,0.6460660340910666,0.8601071069453106,0.040647013796759744,0.0012359472759398212,0.999939698537093,0.014806327325042055,0.23306500778319167,0.7847903424367133,0.9999988496207107,0.9973337680658203,High Risk,0.9847958320799196
2021-01-03 07:00:00,0.5634278382339788,0.5715074319021465,0.0036109411961136907,0.610861202129897,0.14059176952769048,0.008277397678125843,0.32961612596480144,0.2429661154826812,0.8687493108634826,0.5513698963230428,0.054804024928660294,0.17693454880813678,0.7947805405121543,0.14426170029924848,0.010325775202915295,0.15571389045973733,0.03073217682266953,0.46403344750888337,0.9245622818944107,0.025243726127462632,0.8885188602209471,0.8059879347717038,0.24396742883217443,High Risk,0.22786786320952493
2021-01-03 08:00:00,0.9137466570292366,0.7692994148892061,1.3597224704033308e-08,0.5294288593521549,0.49280345360351374,0.027531696767613044,0.9333376207758596,0.9358289177765149,0.9940474252955511,0.8836658748523979,0.23324040607060656,0.15131240707535162,0.9905782312675356,0.987342498663394,0.6200064061523407,0.000671401974420863,0.16850478612642997,0.03661457359729676,0.0001273916458675964,0.706821391865607,0.8137639559637122,0.9988076506625729,0.9423106257046853,High Risk,0.8720304526966726
